61  -8.3707500000E+00  -8.3304400000E+00  -1.1674400000E+00  -1.1674400000E+00   1.0476300000E+00   1.3514600000E+00   8.7836000000E+00   8.7836000000E+00   1.1895000000E+01
62  -8.4200300000E+00  -8.4055300000E+00  -9.7684000000E-01  -9.7684000000E-01   1.2269400000E+00   1.4803000000E+00   8.4652800000E+00   8.4652800000E+00   1.1840970000E+01
63  -8.4764300000E+00  -8.4715300000E+00  -7.8059000000E-01  -7.8059000000E-01   1.4116500000E+00   1.6047900000E+00   8.1458000000E+00   8.1458000000E+00   1.1773700000E+01
64  -8.5431300000E+00  -8.5243200000E+00  -5.7876000000E-01  -5.7876000000E-01   1.6003300000E+00   1.7244900000E+00   7.8257300000E+00   7.8257300000E+00   1.1694250000E+01
65  -8.6056100000E+00  -8.5775300000E+00  -3.7140000000E-01  -3.7140000000E-01   1.7914900000E+00   1.8389500000E+00   7.5056000000E+00   7.5056000000E+00   1.1603910000E+01
66  -8.6638400000E+00  -8.6303400000E+00  -1.5861000000E-01  -1.5861000000E-01   1.9477600000E+00   1.9835200000E+00   7.1859400000E+00   7.1859400000E+00   1.1504170000E+01
67  -8.7178100000E+00  -8.6820200000E+00   5.9500000000E-02   5.9500000000E-02   2.0504800000E+00   2.1747600000E+00   6.8672700000E+00   6.8672700000E+00   1.1396760000E+01
68  -8.7675100000E+00  -8.7319000000E+00   2.8281000000E-01   2.8281000000E-01   2.1467000000E+00   2.3633900000E+00   6.5501100000E+00   6.5501100000E+00   1.1283600000E+01
69  -8.8129200000E+00  -8.7793500000E+00   5.1111000000E-01   5.1111000000E-01   2.2360400000E+00   2.5475100000E+00   6.2349800000E+00   6.2349800000E+00   1.1166830000E+01
70  -8.8540400000E+00  -8.8238400000E+00   7.4417000000E-01   7.4417000000E-01   2.3181200000E+00   2.7250300000E+00   5.9224500000E+00   5.9224500000E+00   1.1048820000E+01
71  -8.8908500000E+00  -8.8648800000E+00   9.8163000000E-01   9.8163000000E-01   2.3925800000E+00   2.8937400000E+00   5.6131400000E+00   5.6131400000E+00   1.0932090000E+01
72  -8.9233500000E+00  -8.9020600000E+00   1.2229900000E+00   1.2229900000E+00   2.4591000000E+00   3.0512700000E+00   5.3078000000E+00   5.3078000000E+00   1.0819360000E+01
73  -8.9515300000E+00  -8.9349900000E+00   1.4674600000E+00   1.4674600000E+00   2.5173800000E+00   3.1951300000E+00   5.0074500000E+00   5.0074500000E+00   1.0713470000E+01
74  -8.9753800000E+00  -8.9633800000E+00   1.7137500000E+00   1.7137500000E+00   2.5671600000E+00   3.3227500000E+00   4.7135600000E+00   4.7135600000E+00   1.0617320000E+01
75  -8.9949100000E+00  -8.9869500000E+00   1.9595200000E+00   1.9595200000E+00   2.6082100000E+00   3.4316000000E+00   4.4286300000E+00   4.4286300000E+00   1.0533750000E+01
76  -9.0100900000E+00  -9.0055000000E+00   2.2000300000E+00   2.2000300000E+00   2.6403400000E+00   3.5192600000E+00   4.1575300000E+00   4.1575300000E+00   1.0465460000E+01
