-73.94 -38.515 -38.315 -38.315 -4.395 0.724 0.724 2.853 -4.153 3.888 16.069 15.927
-73.936 -38.524 -38.332 -38.332 -4.405 0.86 0.86 2.983 -4.262 3.989 15.723 15.724
-73.932 -38.531 -38.348 -38.348 -4.426 1.001 1.001 3.112 -4.369 4.104 15.376 15.376
-73.928 -38.538 -38.364 -38.364 -4.458 1.147 1.147 3.24 -4.471 4.232 15.03 15.031
-73.924 -38.544 -38.379 -38.379 -4.499 1.298 1.298 3.368 -4.57 4.373 14.685 14.685
-73.921 -38.55 -38.394 -38.394 -4.55 1.453 1.453 3.494 -4.665 4.527 14.34 14.341
-73.917 -38.555 -38.409 -38.409 -4.607 1.613 1.613 3.618 -4.757 4.692 13.998 13.998
-73.914 -38.56 -38.423 -38.423 -4.67 1.778 1.778 3.74 -4.844 4.867 13.658 13.658
-73.911 -38.563 -38.436 -38.436 -4.737 1.947 1.947 3.86 -4.928 5.051 13.32 13.32
-73.908 -38.566 -38.449 -38.449 -4.808 2.12 2.12 3.978 -5.008 5.243 12.985 12.985
-73.905 -38.569 -38.462 -38.462 -4.881 2.297 2.297 4.092 -5.083 5.442 12.653 12.653
-73.903 -38.571 -38.474 -38.474 -4.956 2.479 2.479 4.203 -5.155 5.647 12.325 12.325
-73.9 -38.573 -38.485 -38.485 -5.031 2.664 2.664 4.311 -5.223 5.855 12.001 12.001
-73.898 -38.575 -38.496 -38.496 -5.106 2.852 2.852 4.414 -5.287 6.067 11.681 11.681
-73.895 -38.576 -38.506 -38.506 -5.179 3.044 3.044 4.513 -5.347 6.28 11.367 11.367
-73.893 -38.577 -38.516 -38.516 -5.25 3.238 3.238 4.607 -5.403 6.493 11.058 11.058
-73.891 -38.577 -38.525 -38.525 -5.318 3.434 3.434 4.696 -5.455 6.705 10.755 10.755
-73.889 -38.578 -38.533 -38.533 -5.383 3.631 3.631 4.78 -5.503 6.913 10.459 10.459
-73.888 -38.578 -38.54 -38.54 -5.444 3.828 3.828 4.858 -5.546 7.116 10.171 10.171
-73.886 -38.578 -38.547 -38.547 -5.5 4.025 4.025 4.929 -5.586 7.312 9.892 9.892
-73.885 -38.578 -38.553 -38.553 -5.552 4.22 4.22 4.994 -5.621 7.498 9.624 9.624
-73.883 -38.578 -38.559 -38.559 -5.598 4.41 4.41 5.052 -5.652 7.671 9.369 9.369
-73.882 -38.578 -38.563 -38.563 -5.639 4.593 4.593 5.103 -5.68 7.83 9.13 9.13
-73.882 -38.578 -38.568 -38.567 -5.674 4.764 4.764 5.147 -5.702 7.971 8.91 8.91
-73.881 -38.578 -38.57 -38.57 -5.703 4.92 4.92 5.183 -5.721 8.092 8.716 8.716
-73.88 -38.577 -38.573 -38.573 -5.725 5.054 5.054 5.212 -5.736 8.189 8.552 8.552
-73.88 -38.577 -38.574 -38.574 -5.742 5.159 5.159 5.233 -5.746 8.261 8.426 8.426
-73.88 -38.576 -38.575 -38.575 -5.751 5.226 5.226 5.245 -5.752 8.305 8.347 8.347
-73.879 -38.576 -38.576 -38.576 -5.754 5.249 5.249 5.249 -5.754 8.32 8.32 8.32
-73.88 -38.576 -38.575 -38.575 -5.752 5.221 5.226 5.25 -5.751 8.32 8.333 8.347
-73.88 -38.577 -38.574 -38.574 -5.745 5.139 5.157 5.252 -5.743 8.318 8.371 8.426
-73.88 -38.579 -38.573 -38.571 -5.733 5.013 5.049 5.255 -5.728 8.315 8.429 8.55
-73.881 -38.582 -38.57 -38.567 -5.716 4.851 4.906 5.26 -5.707 8.312 8.504 8.708
-73.882 -38.585 -38.568 -38.561 -5.695 4.661 4.734 5.266 -5.68 8.307 8.59 8.893
-73.882 -38.588 -38.563 -38.553 -5.67 4.452 4.54 5.274 -5.647 8.301 8.683 9.098
-73.883 -38.593 -38.559 -38.545 -5.639 4.227 4.328 5.284 -5.608 8.294 8.779 9.316
-73.885 -38.597 -38.553 -38.535 -5.605 3.993 4.103 5.295 -5.564 8.285 8.875 9.543
