-73.69 -37.593 -37.906 -37.454 -6.46 -0.35 -1.915 1.086 0.618 3.677 14.359 16.836
-73.693 -37.579 -37.88 -37.449 -6.615 -0.291 -1.867 1.139 0.535 3.523 14.437 16.627
-73.696 -37.566 -37.854 -37.445 -6.767 -0.24 -1.816 1.194 0.455 3.38 14.519 16.414
-73.699 -37.553 -37.828 -37.441 -6.917 -0.197 -1.762 1.253 0.377 3.246 14.606 16.199
-73.702 -37.541 -37.802 -37.438 -7.063 -0.162 -1.705 1.314 0.302 3.124 14.699 15.983
-73.705 -37.529 -37.775 -37.434 -7.206 -0.136 -1.645 1.377 0.231 3.013 14.799 15.767
-73.708 -37.517 -37.748 -37.43 -7.346 -0.119 -1.583 1.443 0.162 2.915 14.906 15.552
-73.711 -37.506 -37.722 -37.427 -7.481 -0.111 -1.52 1.51 0.095 2.828 15.019 15.339
-73.714 -37.496 -37.696 -37.424 -7.612 -0.111 -1.454 1.578 0.032 2.752 15.141 15.127
-73.716 -37.487 -37.67 -37.422 -7.738 -0.12 -1.388 1.647 -0.029 2.688 15.27 14.919
-73.719 -37.477 -37.644 -37.419 -7.86 -0.136 -1.321 1.716 -0.086 2.635 15.406 14.715
-73.721 -37.468 -37.62 -37.417 -7.976 -0.158 -1.254 1.784 -0.141 2.591 15.55 14.516
-73.724 -37.46 -37.596 -37.415 -8.087 -0.185 -1.188 1.853 -0.192 2.556 15.701 14.323
-73.726 -37.452 -37.573 -37.413 -8.192 -0.216 -1.122 1.92 -0.24 2.529 15.858 14.137
-73.728 -37.445 -37.551 -37.411 -8.291 -0.251 -1.057 1.985 -0.285 2.508 16.021 13.958
-73.73 -37.438 -37.53 -37.409 -8.383 -0.287 -0.995 2.049 -0.327 2.493 16.19 13.788
-73.732 -37.432 -37.511 -37.408 -8.469 -0.324 -0.934 2.11 -0.365 2.483 16.362 13.628
-73.734 -37.426 -37.492 -37.406 -8.549 -0.36 -0.877 2.168 -0.4 2.476 16.538 13.478
-73.735 -37.421 -37.475 -37.405 -8.621 -0.396 -0.823 2.222 -0.432 2.472 16.714 13.34
-73.736 -37.417 -37.46 -37.404 -8.687 -0.429 -0.773 2.272 -0.461 2.47 16.89 13.213
-73.738 -37.413 -37.446 -37.403 -8.745 -0.46 -0.728 2.317 -0.486 2.469 17.062 13.1
-73.739 -37.409 -37.434 -37.402 -8.796 -0.488 -0.687 2.358 -0.508 2.47 17.228 13.0
-73.74 -37.406 -37.424 -37.401 -8.839 -0.512 -0.652 2.393 -0.527 2.471 17.382 12.914
-73.741 -37.404 -37.415 -37.4 -8.874 -0.532 -0.623 2.422 -0.542 2.472 17.521 12.843
-73.741 -37.401 -37.408 -37.4 -8.902 -0.548 -0.599 2.446 -0.554 2.473 17.642 12.788
-73.742 -37.4 -37.403 -37.399 -8.922 -0.56 -0.583 2.462 -0.562 2.474 17.745 12.748
-73.742 -37.399 -37.4 -37.399 -8.934 -0.567 -0.572 2.472 -0.568 2.475 17.785 12.724
-73.742 -37.399 -37.399 -37.399 -8.938 -0.569 -0.569 2.475 -0.569 2.475 17.802 12.716
