-15.2408 -15.0588 -2.5528 -1.0028 -7.0428 -7.0318 -5.2028 -5.2578
-15.3348 -15.1468 -2.6968 -1.1108 -6.9208 -6.9138 -5.0848 -5.1398
-15.4288 -15.2348 -2.8408 -1.2198 -6.7948 -6.7908 -4.9658 -5.0208
-15.5238 -15.3238 -2.9838 -1.3298 -6.6638 -6.6628 -4.8458 -4.9008
-15.6178 -15.4128 -3.1258 -1.4408 -6.5278 -6.5288 -4.7248 -4.7798
-15.7118 -15.5018 -3.2658 -1.5518 -6.3878 -6.3918 -4.6028 -4.6588
-15.8048 -15.5898 -3.4038 -1.6628 -6.2438 -6.2498 -4.4808 -4.5368
-15.8978 -15.6778 -3.5398 -1.7728 -6.0968 -6.1048 -4.3588 -4.4138
-15.9898 -15.7648 -3.6728 -1.8828 -5.9468 -5.9558 -4.2358 -4.2908
-16.0798 -15.8508 -3.8048 -1.9908 -5.7928 -5.8038 -4.1128 -4.1678
-16.1688 -15.9358 -3.9338 -2.0978 -5.6368 -5.6488 -3.9898 -4.0438
-16.2568 -16.0198 -4.0598 -2.2038 -5.4778 -5.4908 -3.8678 -3.9208
-16.3428 -16.1018 -4.1828 -2.3078 -5.3168 -5.3308 -3.7448 -3.7988
-16.4268 -16.1828 -4.3028 -2.4098 -5.1538 -5.1688 -3.6238 -3.6758
-16.5098 -16.2618 -4.4208 -2.5098 -4.9888 -5.0048 -3.5028 -3.5548
-16.5898 -16.3388 -4.5348 -2.6078 -4.8228 -4.8388 -3.3828 -3.4338
-16.6688 -16.4138 -4.6458 -2.7038 -4.6558 -4.6728 -3.2638 -3.3148
-16.7448 -16.4878 -4.7538 -2.7968 -4.4878 -4.5048 -3.1468 -3.1968
-16.8188 -16.5588 -4.8578 -2.8868 -4.3188 -4.3368 -3.0308 -3.0798
-16.8908 -16.6278 -4.9588 -2.9748 -4.1508 -4.1688 -2.9168 -2.9648
-16.9598 -16.6948 -5.0558 -3.0598 -3.9818 -3.9998 -2.8048 -2.8518
-17.0268 -16.7588 -5.1498 -3.1418 -3.8138 -3.8328 -2.6948 -2.7418
-17.0918 -16.8208 -5.2398 -3.2208 -3.6468 -3.6658 -2.5878 -2.6338
-17.1538 -16.8808 -5.3258 -3.2968 -3.4808 -3.4998 -2.4828 -2.5278
-17.2128 -16.9378 -5.4088 -3.3698 -3.3168 -3.3368 -2.3808 -2.4258
-17.2698 -16.9928 -5.4878 -3.4388 -3.1548 -3.1748 -2.2828 -2.3258
-17.3238 -17.0448 -5.5628 -3.5058 -2.9948 -3.0158 -2.1878 -2.2298
-17.3748 -17.0948 -5.6338 -3.5688 -2.8388 -2.8598 -2.0958 -2.1378
-17.4238 -17.1418 -5.7008 -3.6288 -2.6868 -2.7088 -2.0078 -2.0498
-17.4698 -17.1858 -5.7638 -3.6848 -2.5388 -2.5608 -1.9238 -1.9648
-17.5128 -17.2268 -5.8238 -3.7378 -2.3948 -2.4188 -1.8448 -1.8848
-17.5528 -17.2658 -5.8788 -3.7878 -2.2568 -2.2818 -1.7698 -1.8098
-17.5898 -17.3018 -5.9308 -3.8328 -2.1258 -2.1508 -1.6998 -1.7388
-17.6238 -17.3348 -5.9778 -3.8758 -2.0008 -2.0268 -1.6338 -1.6728
-17.6558 -17.3648 -6.0208 -3.9138 -1.8838 -1.9108 -1.5738 -1.6118
-17.6838 -17.3928 -6.0598 -3.9498 -1.7748 -1.8028 -1.5188 -1.5568
-17.7098 -17.4178 -6.0948 -3.9808 -1.6748 -1.7048 -1.4688 -1.5068
-17.7318 -17.4388 -6.1258 -4.0088 -1.5838 -1.6158 -1.4248 -1.4618
-17.7518 -17.4578 -6.1528 -4.0328 -1.5038 -1.5368 -1.3858 -1.4228
-17.7678 -17.4738 -6.1758 -4.0538 -1.4358 -1.4698 -1.3528 -1.3898
-17.7818 -17.4868 -6.1948 -4.0698 -1.3788 -1.4128 -1.3258 -1.3628
-17.7928 -17.4978 -6.2088 -4.0828 -1.3428 -1.3688 -1.3048 -1.3318
-17.7998 -17.5048 -6.2198 -4.0928 -1.3268 -1.3368 -1.2898 -1.2998
-17.8048 -17.5088 -6.2258 -4.0978 -1.3178 -1.3178 -1.2808 -1.2808
-17.8058 -17.5108 -6.2278 -4.0998 -1.3148 -1.3118 -1.2778 -1.2738
-17.8058 -17.5108 -6.2238 -4.1058 -1.3148 -1.3108 -1.2778 -1.2738
-17.8038 -17.5128 -6.2128 -4.1238 -1.3148 -1.3108 -1.2778 -1.2748
-17.8008 -17.5168 -6.1948 -4.1528 -1.3138 -1.3108 -1.2778 -1.2748
-17.7968 -17.5208 -6.1688 -4.1928 -1.3138 -1.3098 -1.2788 -1.2758
-17.7918 -17.5268 -6.1358 -4.2428 -1.3128 -1.3098 -1.2798 -1.2758
-17.7848 -17.5338 -6.0968 -4.3018 -1.3118 -1.3088 -1.2808 -1.2768
-17.7778 -17.5418 -6.0498 -4.3698 -1.3108 -1.3078 -1.2818 -1.2778
-17.7698 -17.5518 -5.9968 -4.4448 -1.3098 -1.3068 -1.2828 -1.2788
-17.7598 -17.5618 -5.9378 -4.5268 -1.3088 -1.3058 -1.2838 -1.2808
