17  -2.3378590000E+01  -2.3168100000E+01  -1.2400100000E+01  -1.1165370000E+01  -9.6613500000E+00  -9.5997500000E+00  -8.9947900000E+00  -8.9353100000E+00   6.3549700000E+00   7.8655600000E+00   2.0264510000E+01   2.0461560000E+01   2.1936710000E+01   2.2094360000E+01   2.9475280000E+01   3.1696520000E+01
18  -2.3329160000E+01  -2.3119540000E+01  -1.2334540000E+01  -1.1104770000E+01  -9.8161100000E+00  -9.7533900000E+00  -9.0680200000E+00  -9.0079300000E+00   6.2133800000E+00   7.6836400000E+00   2.0490660000E+01   2.0711000000E+01   2.2395560000E+01   2.2565130000E+01   2.9683420000E+01   3.1878070000E+01
19  -2.3276890000E+01  -2.3068210000E+01  -1.2265110000E+01  -1.1040640000E+01  -9.9761800000E+00  -9.9123000000E+00  -9.1425700000E+00  -9.0818800000E+00   6.0649800000E+00   7.4932700000E+00   2.0720100000E+01   2.0965590000E+01   2.2874220000E+01   2.3056150000E+01   2.9904910000E+01   3.2070790000E+01
20  -2.3221840000E+01  -2.3014160000E+01  -1.2191820000E+01  -1.0973020000E+01  -1.0141060000E+01  -1.0075960000E+01  -9.2181100000E+00  -9.1568100000E+00   5.9100600000E+00   7.2948900000E+00   2.0951550000E+01   2.1224010000E+01   2.3371410000E+01   2.3566140000E+01   3.0139640000E+01   3.2274610000E+01
21  -2.3164040000E+01  -2.2957420000E+01  -1.2114710000E+01  -1.0901950000E+01  -1.0310260000E+01  -1.0243900000E+01  -9.2942900000E+00  -9.2324000000E+00   5.7489200000E+00   7.0889400000E+00   2.1183740000E+01   2.1484910000E+01   2.3885810000E+01   2.4093760000E+01   3.0387390000E+01   3.2489380000E+01
22  -2.3103520000E+01  -2.2898030000E+01  -1.2033800000E+01  -1.0827480000E+01  -1.0483300000E+01  -1.0415650000E+01  -9.3708100000E+00  -9.3083400000E+00   5.5819000000E+00   6.8758600000E+00   2.1415520000E+01   2.1747030000E+01   2.4416080000E+01   2.4637670000E+01   3.0647860000E+01   3.2714900000E+01
23  -2.3040340000E+01  -2.2836050000E+01  -1.1949130000E+01  -1.0749660000E+01  -1.0659730000E+01  -1.0590740000E+01  -9.4473900000E+00  -9.3843500000E+00   5.4093300000E+00   6.6561300000E+00   2.1645790000E+01   2.2009120000E+01   2.4960800000E+01   2.5196440000E+01   3.0920650000E+01   3.2950920000E+01
24  -2.2974540000E+01  -2.2771520000E+01  -1.1860770000E+01  -1.0839090000E+01  -1.0768740000E+01  -1.0668540000E+01  -9.5237500000E+00  -9.4601600000E+00   5.2315400000E+00   6.4302200000E+00   2.1873570000E+01   2.2270010000E+01   2.5518520000E+01   2.5768610000E+01   3.1205240000E+01   3.3197080000E+01
25  -2.2906190000E+01  -2.2704510000E+01  -1.1768740000E+01  -1.1020940000E+01  -1.0949210000E+01  -1.0584190000E+01  -9.5996500000E+00  -9.5355200000E+00   5.0489000000E+00   6.1986300000E+00   2.2097990000E+01   2.2528610000E+01   2.6087770000E+01   2.6352680000E+01   3.1500970000E+01   3.3452980000E+01
26  -2.2835340000E+01  -2.2635080000E+01  -1.1673130000E+01  -1.1204870000E+01  -1.1131750000E+01  -1.0496690000E+01  -9.6748500000E+00  -9.6102000000E+00   4.8617800000E+00   5.9618700000E+00   2.2318260000E+01   2.2783890000E+01   2.6667010000E+01   2.6947110000E+01   3.1807110000E+01   3.3718100000E+01
27  -2.2762060000E+01  -2.2563290000E+01  -1.1574000000E+01  -1.1390460000E+01  -1.1315960000E+01  -1.0406120000E+01  -9.7491300000E+00  -9.6839900000E+00   4.6705600000E+00   5.7204500000E+00   2.2533730000E+01   2.3034930000E+01   2.7254670000E+01   2.7550300000E+01   3.2122770000E+01   3.3991830000E+01
28  -2.2686430000E+01  -2.2489240000E+01  -1.1577320000E+01  -1.1501440000E+01  -1.1471440000E+01  -1.0312580000E+01  -9.8223100000E+00  -9.7566800000E+00   4.4756400000E+00   5.4749100000E+00   2.2743830000E+01   2.3280890000E+01   2.7849150000E+01   2.8160610000E+01   3.2446980000E+01   3.4273490000E+01
29  -2.2608520000E+01  -2.2412990000E+01  -1.1765070000E+01  -1.1687830000E+01  -1.1365530000E+01  -1.0216180000E+01  -9.8942000000E+00  -9.8281100000E+00   4.2774100000E+00   5.2257900000E+00   2.2948110000E+01   2.3521030000E+01   2.8448780000E+01   2.8776360000E+01   3.2778650000E+01   3.4562270000E+01
30  -2.2528430000E+01  -2.2334650000E+01  -1.1953320000E+01  -1.1874750000E+01  -1.1256390000E+01  -1.0117050000E+01  -9.9646400000E+00  -9.8981200000E+00   4.0763100000E+00   4.9736400000E+00   2.3146190000E+01   2.3754710000E+01   2.9051880000E+01   2.9395820000E+01   3.3116620000E+01   3.4857290000E+01
31  -2.2446250000E+01  -2.2254330000E+01  -1.2141700000E+01  -1.2061850000E+01  -1.1144140000E+01  -1.0033480000E+01  -1.0015310000E+01  -9.9665400000E+00   3.8727700000E+00   4.7190300000E+00   2.3337780000E+01   2.3981380000E+01   2.9656720000E+01   3.0017240000E+01   3.3459630000E+01   3.5157580000E+01
32  -2.2362100000E+01  -2.2172130000E+01  -1.2329850000E+01  -1.2248770000E+01  -1.1028920000E+01  -1.0100590000E+01  -1.0033240000E+01  -9.9111300000E+00   3.6672300000E+00   4.4625500000E+00   2.3522680000E+01   2.4200580000E+01   3.0261560000E+01   3.0638820000E+01   3.3806370000E+01   3.5462080000E+01
33  -2.2276090000E+01  -2.2088180000E+01  -1.2517410000E+01  -1.2435170000E+01  -1.0910900000E+01  -1.0165840000E+01  -1.0098120000E+01  -9.8046800000E+00   3.4601600000E+00   4.2047900000E+00   2.3700710000E+01   2.4411950000E+01   3.0864590000E+01   3.1258730000E+01   3.4155470000E+01   3.5769660000E+01
34  -2.2188370000E+01  -2.2002640000E+01  -1.2704020000E+01  -1.2620700000E+01  -1.0790240000E+01  -1.0229120000E+01  -1.0161040000E+01  -9.6961600000E+00   3.2520500000E+00   3.9463600000E+00   2.3871780000E+01   2.4615190000E+01   3.1464010000E+01   3.1875090000E+01   3.4505520000E+01   3.6079130000E+01
35  -2.2099080000E+01  -2.1915650000E+01  -1.2889310000E+01  -1.2805020000E+01  -1.0667180000E+01  -1.0290350000E+01  -1.0221920000E+01  -9.5857900000E+00   3.0433800000E+00   3.6879100000E+00   2.4035810000E+01   2.4810070000E+01   3.2057980000E+01   3.2486030000E+01   3.4855090000E+01   3.6389250000E+01
36  -2.2008390000E+01  -2.1827390000E+01  -1.3072930000E+01  -1.2987770000E+01  -1.0541930000E+01  -1.0349410000E+01  -1.0280670000E+01  -9.4738200000E+00   2.8346900000E+00   3.4300700000E+00   2.4192770000E+01   2.4996430000E+01   3.2644640000E+01   3.3089630000E+01   3.5202720000E+01   3.6698730000E+01
37  -2.1916480000E+01  -2.1738070000E+01  -1.3254480000E+01  -1.3168600000E+01  -1.0414780000E+01  -1.0406250000E+01  -1.0337210000E+01  -9.3605300000E+00   2.6265200000E+00   3.1735300000E+00   2.4342650000E+01   2.5174170000E+01   3.3222130000E+01   3.3683970000E+01   3.5546980000E+01   3.7006260000E+01
38  -2.1823580000E+01  -2.1647910000E+01  -1.3433600000E+01  -1.3347150000E+01  -1.0460780000E+01  -1.0391450000E+01  -1.0286020000E+01  -9.2462300000E+00   2.4194300000E+00   2.9190000000E+00   2.4485450000E+01   2.5343220000E+01   3.3788590000E+01   3.4267130000E+01   3.5886430000E+01   3.7310500000E+01
39  -2.1729910000E+01  -2.1557150000E+01  -1.3609870000E+01  -1.3523030000E+01  -1.0512940000E+01  -1.0443350000E+01  -1.0156010000E+01  -9.1312800000E+00   2.2140400000E+00   2.6672000000E+00   2.4621170000E+01   2.5503560000E+01   3.4342130000E+01   3.4837160000E+01   3.6219620000E+01   3.7610110000E+01
40  -2.1635730000E+01  -2.1466070000E+01  -1.3782880000E+01  -1.3695850000E+01  -1.0562690000E+01  -1.0492840000E+01  -1.0025140000E+01  -9.0160700000E+00   2.0109600000E+00   2.4189000000E+00   2.4749850000E+01   2.5655180000E+01   3.4880910000E+01   3.5392140000E+01   3.6545180000E+01   3.7903760000E+01
41  -2.1541350000E+01  -2.1375000000E+01  -1.3952180000E+01  -1.3865190000E+01  -1.0609950000E+01  -1.0539880000E+01  -9.8938500000E+00  -8.9010300000E+00   1.8108700000E+00   2.1749200000E+00   2.4871510000E+01   2.5798130000E+01   3.5403090000E+01   3.5930170000E+01   3.6861730000E+01   3.8190130000E+01
42  -2.1447090000E+01  -2.1284270000E+01  -1.4117290000E+01  -1.4030610000E+01  -1.0654700000E+01  -1.0584410000E+01  -9.7626500000E+00  -8.7866400000E+00   1.6144800000E+00   1.9361000000E+00   2.4986160000E+01   2.5932430000E+01   3.5906840000E+01   3.6449370000E+01   3.7167940000E+01   3.8467930000E+01
43  -2.1353340000E+01  -2.1194290000E+01  -1.4277710000E+01  -1.4191630000E+01  -1.0696890000E+01  -1.0626400000E+01  -9.6321000000E+00  -8.6734600000E+00   1.4225200000E+00   1.7033300000E+00   2.5093830000E+01   2.6058140000E+01   3.6390390000E+01   3.6947870000E+01   3.7462530000E+01   3.8735890000E+01
44  -2.1260520000E+01  -2.1105500000E+01  -1.4432880000E+01  -1.4347730000E+01  -1.0736490000E+01  -1.0665820000E+01  -9.5028400000E+00  -8.5620700000E+00   1.2358000000E+00   1.4775900000E+00   2.5194530000E+01   2.6175330000E+01   3.6851990000E+01   3.7423870000E+01   3.7744290000E+01   3.8992790000E+01
45  -2.1169100000E+01  -2.1018390000E+01  -1.4582220000E+01  -1.4498360000E+01  -1.0773470000E+01  -1.0702620000E+01  -9.3756000000E+00  -8.4531200000E+00   1.0551600000E+00   1.2598600000E+00   2.5288280000E+01   2.6284070000E+01   3.7289970000E+01   3.7875620000E+01   3.8012020000E+01   3.9237460000E+01
46  -2.1079620000E+01  -2.0933520000E+01  -1.4725090000E+01  -1.4642920000E+01  -1.0807790000E+01  -1.0736790000E+01  -9.2511500000E+00  -8.3473200000E+00   8.8148000000E-01   1.0512500000E+00   2.5375100000E+01   2.6384430000E+01   3.7702710000E+01   3.8264630000E+01   3.8301430000E+01   3.9468790000E+01
47  -2.0992670000E+01  -2.0851470000E+01  -1.4860790000E+01  -1.4780750000E+01  -1.0839450000E+01  -1.0768310000E+01  -9.1303900000E+00  -8.2454300000E+00   7.1568000000E-01   8.5288000000E-01   2.5454980000E+01   2.6476480000E+01   3.8088640000E+01   3.8501050000E+01   3.8699680000E+01   3.9685710000E+01
48  -2.0908920000E+01  -2.0772930000E+01  -1.4988580000E+01  -1.4911130000E+01  -1.0868410000E+01  -1.0797140000E+01  -9.0142800000E+00  -8.1482600000E+00   5.5872000000E-01   6.6601000000E-01   2.5527940000E+01   2.6560280000E+01   3.8446310000E+01   3.8720320000E+01   3.9068840000E+01   3.9887240000E+01
49  -2.0829090000E+01  -2.0698590000E+01  -1.5107670000E+01  -1.5033280000E+01  -1.0894660000E+01  -1.0823270000E+01  -8.9038900000E+00  -8.0566800000E+00   4.1151000000E-01   4.9197000000E-01   2.5593970000E+01   2.6635890000E+01   3.8774350000E+01   3.8921530000E+01   3.9407470000E+01   4.0072450000E+01
50  -2.0753990000E+01  -2.0629220000E+01  -1.5217240000E+01  -1.5146390000E+01  -1.0918180000E+01  -1.0846690000E+01  -8.8003500000E+00  -7.9715500000E+00   2.7484000000E-01   3.3236000000E-01   2.5653070000E+01   2.6703390000E+01   3.9071460000E+01   3.9103850000E+01   3.9714240000E+01   4.0240510000E+01
51  -2.0684470000E+01  -2.0565600000E+01  -1.5316410000E+01  -1.5249560000E+01  -1.0938970000E+01  -1.0867390000E+01  -8.7048600000E+00  -7.8937800000E+00   1.4904000000E-01   1.8922000000E-01   2.5705240000E+01   2.6762810000E+01   3.9266530000E+01   3.9336480000E+01   3.9987920000E+01   4.0390630000E+01
52  -2.0621460000E+01  -2.0508520000E+01  -1.5404340000E+01  -1.5341870000E+01  -1.0957000000E+01  -1.0885350000E+01  -8.6186500000E+00  -7.8242400000E+00   3.3590000000E-02   6.5470000000E-02   2.5750470000E+01   2.6814210000E+01   3.9408890000E+01   3.9568370000E+01   4.0227420000E+01   4.0522150000E+01
53  -2.0565880000E+01  -2.0458760000E+01  -1.5480210000E+01  -1.5422360000E+01  -1.0972270000E+01  -1.0900560000E+01  -8.5429900000E+00  -7.7637700000E+00  -7.1090000000E-02  -3.7010000000E-02   2.5788750000E+01   2.6857630000E+01   3.9530360000E+01   3.9766200000E+01   4.0431760000E+01   4.0634470000E+01
54  -2.0518700000E+01  -2.0417010000E+01  -1.5543240000E+01  -1.5490060000E+01  -1.0984780000E+01  -1.0913010000E+01  -8.4790800000E+00  -7.7131300000E+00  -1.6135000000E-01  -1.1969000000E-01   2.5820090000E+01   2.6893110000E+01   3.9630430000E+01   3.9929160000E+01   4.0600110000E+01   4.0727070000E+01
55  -2.0480820000E+01  -2.0383900000E+01  -1.5592830000E+01  -1.5544040000E+01  -1.0994510000E+01  -1.0922700000E+01  -8.4280300000E+00  -7.6730000000E+00  -2.3375000000E-01  -1.8403000000E-01   2.5844460000E+01   2.6920680000E+01   3.9708690000E+01   4.0056610000E+01   4.0731770000E+01   4.0799520000E+01
56  -2.0453080000E+01  -2.0359910000E+01  -1.5628490000E+01  -1.5583400000E+01  -1.1001470000E+01  -1.0929630000E+01  -8.3908100000E+00  -7.6439300000E+00  -2.8645000000E-01  -2.3027000000E-01   2.5861880000E+01   2.6940350000E+01   3.9764820000E+01   4.0148010000E+01   4.0826210000E+01   4.0851520000E+01
57  -2.0436140000E+01  -2.0345390000E+01  -1.5649960000E+01  -1.5607380000E+01  -1.1005640000E+01  -1.0933790000E+01  -8.3681700000E+00  -7.6263200000E+00  -3.1842000000E-01  -2.5818000000E-01   2.5872330000E+01   2.6952150000E+01   3.9798590000E+01   4.0203010000E+01   4.0882810000E+01   4.0883030000E+01
58  -2.0430440000E+01  -2.0340520000E+01  -1.5657130000E+01  -1.5615440000E+01  -1.1007040000E+01  -1.0935170000E+01  -8.3605700000E+00  -7.6204200000E+00  -3.2913000000E-01  -2.6751000000E-01   2.5875820000E+01   2.6956080000E+01   3.9809860000E+01   4.0221360000E+01   4.0893250000E+01   4.0902000000E+01
59  -2.0429440000E+01  -2.0339590000E+01  -1.5655680000E+01  -1.5613980000E+01  -1.1012710000E+01  -1.0940820000E+01  -8.3584800000E+00  -7.6187700000E+00  -3.3189000000E-01  -2.7002000000E-01   2.5876090000E+01   2.6953960000E+01   3.9697420000E+01   4.0358840000E+01   4.0671110000E+01   4.1146880000E+01
60  -2.0426460000E+01  -2.0336790000E+01  -1.5651350000E+01  -1.5609620000E+01  -1.1029700000E+01  -1.0957700000E+01  -8.3522200000E+00  -7.6138200000E+00  -3.4016000000E-01  -2.7755000000E-01   2.5876940000E+01   2.6947700000E+01   3.9507790000E+01   4.0466670000E+01   4.0623260000E+01   4.1419280000E+01
61  -2.0421500000E+01  -2.0332150000E+01  -1.5644120000E+01  -1.5602360000E+01  -1.1057860000E+01  -1.0985690000E+01  -8.3418100000E+00  -7.6055900000E+00  -3.5389000000E-01  -2.9008000000E-01   2.5878480000E+01   2.6937560000E+01   3.9321650000E+01   4.0283290000E+01   4.0932980000E+01   4.1715070000E+01
62  -2.0414590000E+01  -2.0325660000E+01  -1.5634010000E+01  -1.5592200000E+01  -1.1096970000E+01  -1.1024550000E+01  -8.3272500000E+00  -7.5941200000E+00  -3.7305000000E-01  -3.0755000000E-01   2.5880880000E+01   2.6923950000E+01   3.9151620000E+01   4.0119870000E+01   4.1273890000E+01   4.2034050000E+01
63  -2.0405740000E+01  -2.0317380000E+01  -1.5621010000E+01  -1.5579140000E+01  -1.1146710000E+01  -1.1073990000E+01  -8.3085700000E+00  -7.5794400000E+00  -3.9755000000E-01  -3.2992000000E-01   2.5884380000E+01   2.6907420000E+01   3.8999820000E+01   3.9975200000E+01   4.1641750000E+01   4.2375710000E+01
64  -2.0394980000E+01  -2.0307310000E+01  -1.5605130000E+01  -1.5563180000E+01  -1.1206690000E+01  -1.1133620000E+01  -8.2858200000E+00  -7.5616200000E+00  -4.2728000000E-01  -3.5711000000E-01   2.5889220000E+01   2.6888590000E+01   3.8866090000E+01   3.9847990000E+01   4.2034170000E+01   4.2739130000E+01
65  -2.0382370000E+01  -2.0295520000E+01  -1.5586370000E+01  -1.5544340000E+01  -1.1276460000E+01  -1.1202970000E+01  -8.2590200000E+00  -7.5407300000E+00  -4.6213000000E-01  -3.8903000000E-01   2.5895690000E+01   2.6868130000E+01   3.8749500000E+01   3.9736930000E+01   4.2449070000E+01   4.3123050000E+01
66  -2.0367930000E+01  -2.0282040000E+01  -1.5564740000E+01  -1.5522610000E+01  -1.1355470000E+01  -1.1281540000E+01  -8.2282400000E+00  -7.5168700000E+00  -5.0194000000E-01  -4.2557000000E-01   2.5904060000E+01   2.6846720000E+01   3.8648860000E+01   3.9640720000E+01   4.2884250000E+01   4.3525840000E+01
67  -2.0351740000E+01  -2.0266950000E+01  -1.5540250000E+01  -1.5498010000E+01  -1.1443170000E+01  -1.1368750000E+01  -8.1935300000E+00  -7.4901400000E+00  -5.4652000000E-01  -4.6659000000E-01   2.5914560000E+01   2.6825010000E+01   3.8562900000E+01   3.9558100000E+01   4.3337330000E+01   4.3945540000E+01
68  -2.0333860000E+01  -2.0250300000E+01  -1.5512890000E+01  -1.5470540000E+01  -1.1538900000E+01  -1.1463980000E+01  -8.1549900000E+00  -7.4606800000E+00  -5.9567000000E-01  -5.1193000000E-01   2.5927420000E+01   2.6803590000E+01   3.8490340000E+01   3.9487840000E+01   4.3805680000E+01   4.4379880000E+01
69  -2.0314360000E+01  -2.0232180000E+01  -1.5482690000E+01  -1.5440230000E+01  -1.1642030000E+01  -1.1566580000E+01  -8.1126900000E+00  -7.4286300000E+00  -6.4914000000E-01  -5.6143000000E-01   2.5942790000E+01   2.6782980000E+01   3.8429940000E+01   3.9428810000E+01   4.4286460000E+01   4.4826320000E+01
70  -2.0293330000E+01  -2.0212690000E+01  -1.5449650000E+01  -1.5407070000E+01  -1.1751830000E+01  -1.1675860000E+01  -8.0667500000E+00  -7.3941900000E+00  -7.0665000000E-01  -6.1487000000E-01   2.5960780000E+01   2.6763590000E+01   3.8380540000E+01   3.9379930000E+01   4.4776630000E+01   4.5282100000E+01
71  -2.0270870000E+01  -2.0191920000E+01  -1.5413790000E+01  -1.5371100000E+01  -1.1867610000E+01  -1.1791130000E+01  -8.0173000000E+00  -7.3575500000E+00  -7.6789000000E-01  -6.7203000000E-01   2.5981430000E+01   2.6745740000E+01   3.8341030000E+01   3.9340190000E+01   4.5273010000E+01   4.5744260000E+01
72  -2.0247080000E+01  -2.0170000000E+01  -1.5375130000E+01  -1.5332340000E+01  -1.1988620000E+01  -1.1911650000E+01  -7.9644800000E+00  -7.3189600000E+00  -8.3249000000E-01  -7.3263000000E-01   2.6004730000E+01   2.6729660000E+01   3.8310380000E+01   3.9308670000E+01   4.5772260000E+01   4.6209670000E+01
73  -2.0222110000E+01  -2.0147070000E+01  -1.5333680000E+01  -1.5290790000E+01  -1.2114110000E+01  -1.2036700000E+01  -7.9084800000E+00  -7.2787000000E+00  -9.0004000000E-01  -7.9639000000E-01   2.6030580000E+01   2.6715460000E+01   3.8287660000E+01   3.9284520000E+01   4.6271020000E+01   4.6675120000E+01
74  -2.0196080000E+01  -2.0123260000E+01  -1.5289470000E+01  -1.5246500000E+01  -1.2243340000E+01  -1.2165540000E+01  -7.8494900000E+00  -7.2370900000E+00  -9.7009000000E-01  -8.6295000000E-01   2.6058830000E+01   2.6703160000E+01   3.8271980000E+01   3.9266920000E+01   4.6765820000E+01   4.7137300000E+01
75  -2.0169150000E+01  -2.0098760000E+01  -1.5242520000E+01  -1.5199500000E+01  -1.2375550000E+01  -1.2297420000E+01  -7.7877600000E+00  -7.1944900000E+00  -1.0421200000E+00  -9.3195000000E-01   2.6089290000E+01   2.6692700000E+01   3.8262510000E+01   3.9255150000E+01   4.7253220000E+01   4.7592880000E+01
76  -2.0141510000E+01  -2.0073750000E+01  -1.5192860000E+01  -1.5149820000E+01  -1.2509980000E+01  -1.2431600000E+01  -7.7235600000E+00  -7.1513300000E+00  -1.1155500000E+00  -1.0029500000E+00   2.6121700000E+01   2.6683950000E+01   3.8258480000E+01   3.9248490000E+01   4.7729770000E+01   4.8038520000E+01
77  -2.0113340000E+01  -2.0048440000E+01  -1.5140530000E+01  -1.5097520000E+01  -1.2645870000E+01  -1.2567340000E+01  -7.6572200000E+00  -7.1080700000E+00  -1.1897500000E+00  -1.0754700000E+00   2.6155760000E+01   2.6676700000E+01   3.8259160000E+01   3.9246290000E+01   4.8192070000E+01   4.8470900000E+01
78  -2.0084860000E+01  -2.0023060000E+01  -1.5085570000E+01  -1.5042630000E+01  -1.2782470000E+01  -1.2703880000E+01  -7.5891000000E+00  -7.0652500000E+00  -1.2640100000E+00  -1.1489900000E+00   2.6191130000E+01   2.6670710000E+01   3.8263850000E+01   3.9247920000E+01   4.8636820000E+01   4.8886780000E+01
79  -2.0056320000E+01  -1.9997870000E+01  -1.5028030000E+01  -1.4985240000E+01  -1.2919000000E+01  -1.2840470000E+01  -7.5196500000E+00  -7.0234800000E+00  -1.3375300000E+00  -1.2228900000E+00   2.6227460000E+01   2.6665680000E+01   3.8271870000E+01   3.9252780000E+01   4.9060790000E+01   4.9283000000E+01
80  -2.0027980000E+01  -1.9973150000E+01  -1.4967950000E+01  -1.4925410000E+01  -1.3054690000E+01  -1.2976340000E+01  -7.4493400000E+00  -6.9834400000E+00  -1.4094600000E+00  -1.2965000000E+00   2.6264360000E+01   2.6661300000E+01   3.8282580000E+01   3.9260270000E+01   4.9460860000E+01   4.9656490000E+01
81  -2.0000130000E+01  -1.9949210000E+01  -1.4905410000E+01  -1.4863250000E+01  -1.3188780000E+01  -1.3110710000E+01  -7.3787600000E+00  -6.9458700000E+00  -1.4788500000E+00  -1.3690700000E+00   2.6301420000E+01   2.6657210000E+01   3.8295310000E+01   3.9269810000E+01   4.9834080000E+01   5.0004340000E+01
82  -1.9973090000E+01  -1.9926390000E+01  -1.4840500000E+01  -1.4798900000E+01  -1.3320470000E+01  -1.3242750000E+01  -7.3085300000E+00  -6.9115800000E+00  -1.5446800000E+00  -1.4397500000E+00   2.6338230000E+01   2.6653060000E+01   3.8309450000E+01   3.9280840000E+01   5.0177640000E+01   5.0323780000E+01
